id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
427231,1,SavedShot,0.8619999694824219,0.2620000076293945,0.03179284930229187,Antonin Barak,h,6208,OpenPlay,2021,LeftFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,,BallRecovery
427232,2,BlockedShot,0.7769999694824219,0.35400001525878905,0.0176394060254097,Martin Hongla,h,5103,FromCorner,2021,LeftFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,,None
427233,6,MissedShots,0.8159999847412109,0.6309999847412109,0.013180423527956009,Darko Lazovic,h,1106,FromCorner,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Miguel Veloso,Chipped
427237,14,MissedShots,0.9819999694824219,0.39799999237060546,0.06527756154537201,Antonin Barak,h,6208,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Darko Lazovic,Cross
427240,18,MissedShots,0.7440000152587891,0.5790000152587891,0.01898844540119171,Miguel Veloso,h,1098,OpenPlay,2021,LeftFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Martin Hongla,BallTouch
427241,23,MissedShots,0.9319999694824219,0.46,0.1456851363182068,Mattia Zaccagni,h,1958,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Nicolò Casale,Pass
427242,27,BlockedShot,0.7630000305175781,0.6079999923706054,0.06587367504835129,Darko Lazovic,h,1106,DirectFreekick,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,,Standard
427243,28,MissedShots,0.9219999694824219,0.44299999237060544,0.03265614062547684,Antonin Barak,h,6208,FromCorner,2021,Head,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Miguel Veloso,Aerial
427244,30,ShotOnPost,0.9619999694824218,0.49400001525878906,0.6288005709648132,Nikola Kalinic,h,1425,OpenPlay,2021,Head,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Mattia Zaccagni,Cross
427247,46,SavedShot,0.8619999694824219,0.29399999618530276,0.033712081611156464,Mattia Zaccagni,h,1958,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Matteo Cancellieri,Pass
427246,48,MissedShots,0.9130000305175782,0.549000015258789,0.2749103605747223,Pawel Dawidowicz,h,7923,SetPiece,2021,Head,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Mattia Zaccagni,Chipped
427256,70,Goal,0.885,0.5,0.7612988352775574,Mattia Zaccagni,h,1958,Penalty,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,,Standard
427260,84,BlockedShot,0.8519999694824218,0.649000015258789,0.018341951072216034,Samuel Di Carmine,h,8035,SetPiece,2021,LeftFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Pawel Dawidowicz,Aerial
427261,85,MissedShots,0.9619999694824218,0.5429999923706055,0.08226315677165985,Giangiacomo Magnani,h,7002,FromCorner,2021,Head,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Mattia Zaccagni,Aerial
427262,89,Goal,0.919000015258789,0.6819999694824219,0.06113370135426521,Mattia Zaccagni,h,1958,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Darko Lazovic,TakeOn
427230,0,MissedShots,0.7559999847412109,0.6120000076293945,0.019932517781853676,Jeremie Boga,a,3544,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,,BallRecovery
427234,9,BlockedShot,0.8069999694824219,0.615,0.04172885790467262,Filip Djuricic,a,1233,OpenPlay,2021,LeftFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Giacomo Raspadori,Pass
427235,10,MissedShots,0.9269999694824219,0.5659999847412109,0.030976643785834312,Vlad Chiriches,a,1395,FromCorner,2021,Head,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Rogerio,Aerial
427236,11,BlockedShot,0.919000015258789,0.36200000762939455,0.09528030455112457,Francesco Caputo,a,6980,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Filip Djuricic,Pass
427238,16,SavedShot,0.700999984741211,0.62,0.01453977171331644,Davide Frattesi,a,4981,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Maxime Lopez,Pass
427239,16,SavedShot,0.9580000305175781,0.3340000152587891,0.053850769996643066,Giacomo Raspadori,a,7500,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,,Rebound
427245,31,Goal,0.8630000305175781,0.47200000762939454,0.29893848299980164,Giacomo Raspadori,a,7500,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Filip Djuricic,Chipped
427248,50,Goal,0.9009999847412109,0.5429999923706055,0.4317685663700104,Filip Djuricic,a,1233,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Francesco Caputo,Throughball
427249,57,BlockedShot,0.785,0.5420000076293945,0.10031630098819733,Giacomo Raspadori,a,7500,DirectFreekick,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,,Standard
427250,58,MissedShots,0.7880000305175782,0.7319999694824219,0.01842096634209156,Jeremie Boga,a,3544,FromCorner,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Giacomo Raspadori,Pass
427251,61,SavedShot,0.7559999847412109,0.5420000076293945,0.04163574427366257,Jeremie Boga,a,3544,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Maxime Lopez,Pass
427252,63,MissedShots,0.8440000152587891,0.47400001525878904,0.15130330622196198,Filip Djuricic,a,1233,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Davide Frattesi,TakeOn
427253,66,MissedShots,0.7580000305175781,0.46900001525878904,0.025870678946375847,Davide Frattesi,a,4981,OpenPlay,2021,LeftFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Francesco Caputo,Pass
427254,68,BlockedShot,0.8159999847412109,0.46700000762939453,0.13934415578842163,Davide Frattesi,a,4981,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Francesco Caputo,Throughball
427255,68,SavedShot,0.875999984741211,0.47900001525878905,0.16766619682312012,Davide Frattesi,a,4981,OpenPlay,2021,LeftFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,,TakeOn
427257,75,BlockedShot,0.8209999847412109,0.4779999923706055,0.0849064514040947,Filip Djuricic,a,1233,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Hamed Junior Traore,Pass
427258,76,Goal,0.8519999694824218,0.6769999694824219,0.05876656249165535,Hamed Junior Traore,a,6986,OpenPlay,2021,RightFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,Jeremie Boga,Pass
427259,78,MissedShots,0.865999984741211,0.43599998474121093,0.0923241376876831,Francesco Caputo,a,6980,OpenPlay,2021,LeftFoot,16756,Verona,Sassuolo,2,3,2021-08-21 16:30:00,,None
427203,1,MissedShots,0.9309999847412109,0.43,0.09725461900234222,Stefan de Vrij,h,1541,SetPiece,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Alessandro Bastoni,HeadPass
427204,5,Goal,0.8980000305175782,0.56,0.11569665372371674,Milan Skriniar,h,1223,FromCorner,2021,Head,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Hakan Calhanoglu,Aerial
427206,11,MissedShots,0.8769999694824219,0.47299999237060547,0.03417299687862396,Stefano Sensi,h,1465,OpenPlay,2021,Head,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Nicolò Barella,Aerial
427207,11,SavedShot,0.754000015258789,0.5640000152587891,0.02270095981657505,Marcelo Brozovic,h,1511,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Hakan Calhanoglu,Pass
427208,13,Goal,0.7530000305175781,0.595999984741211,0.029416223987936974,Hakan Calhanoglu,h,189,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Edin Dzeko,Pass
427209,23,BlockedShot,0.8819999694824219,0.49700000762939456,0.1299043446779251,Edin Dzeko,h,1253,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Matteo Darmian,Cross
427210,27,MissedShots,0.7769999694824219,0.6419999694824219,0.02403748780488968,Marcelo Brozovic,h,1511,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,,None
427211,36,BlockedShot,0.865,0.43599998474121093,0.09116901457309723,Marcelo Brozovic,h,1511,OpenPlay,2021,LeftFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,,None
427212,38,MissedShots,0.905,0.5790000152587891,0.0411091186106205,Milan Skriniar,h,1223,FromCorner,2021,Head,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Hakan Calhanoglu,Cross
427216,51,MissedShots,0.8819999694824219,0.3039999961853027,0.06101418659090996,Nicolò Barella,h,1409,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Stefano Sensi,BallTouch
427221,67,BlockedShot,0.865999984741211,0.6780000305175782,0.1006847470998764,Ivan Perisic,h,448,OpenPlay,2021,LeftFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Hakan Calhanoglu,Pass
427222,70,SavedShot,0.9519999694824218,0.47299999237060547,0.4615129232406616,Edin Dzeko,h,1253,FromCorner,2021,Head,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Federico Dimarco,Cross
427223,73,SavedShot,0.8059999847412109,0.6140000152587891,0.05611525475978851,Edin Dzeko,h,1253,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Marcelo Brozovic,Pass
427224,73,Goal,0.9059999847412109,0.47900001525878905,0.54411381483078,Arturo Vidal,h,222,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Nicolò Barella,Pass
427225,75,SavedShot,0.93,0.6840000152587891,0.08377010375261307,Federico Dimarco,h,1324,OpenPlay,2021,LeftFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Hakan Calhanoglu,Pass
427229,86,Goal,0.91,0.545,0.3143949508666992,Edin Dzeko,h,1253,OpenPlay,2021,Head,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Arturo Vidal,Chipped
427205,8,MissedShots,0.8780000305175781,0.654000015258789,0.10283906012773514,Yayah Kallon,a,9550,OpenPlay,2021,LeftFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Nicolo Rovella,Throughball
427213,44,BlockedShot,0.86,0.4329999923706055,0.08982077986001968,Goran Pandev,a,1115,OpenPlay,2021,LeftFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Milan Badelj,Pass
427214,44,MissedShots,0.9009999847412109,0.5509999847412109,0.3534378707408905,Yayah Kallon,a,9550,OpenPlay,2021,LeftFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Milan Badelj,Pass
427215,46,SavedShot,0.8830000305175781,0.3220000076293945,0.06561237573623657,Yayah Kallon,a,9550,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Flavio Junior Bianchi,Pass
427217,56,SavedShot,0.865,0.5559999847412109,0.10156706720590591,Stefano Sabelli,a,1898,OpenPlay,2021,LeftFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Goran Pandev,Pass
427218,57,BlockedShot,0.8090000152587891,0.7080000305175781,0.07020080089569092,Nicolo Rovella,a,7411,DirectFreekick,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,,Standard
427219,61,MissedShots,0.705,0.514000015258789,0.012185649946331978,Nicolo Rovella,a,7411,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Domenico Criscito,Pass
427220,62,SavedShot,0.735,0.6,0.04021438956260681,Flavio Junior Bianchi,a,8589,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Goran Pandev,Pass
427226,78,BlockedShot,0.9680000305175781,0.36400001525878906,0.03242546692490578,Zinho Vanheusden,a,4897,SetPiece,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Filippo Melegoni,Cross
427227,81,SavedShot,0.7980000305175782,0.40599998474121096,0.07866036146879196,Flavio Junior Bianchi,a,8589,OpenPlay,2021,LeftFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Goran Pandev,Pass
427228,83,MissedShots,0.7909999847412109,0.28899999618530275,0.02021334320306778,Zinho Vanheusden,a,4897,OpenPlay,2021,RightFoot,16757,Inter,Genoa,4,0,2021-08-21 16:30:00,Milan Badelj,Pass
427356,8,BlockedShot,0.975999984741211,0.34900001525878904,0.05934163182973862,Karol Linetty,h,1226,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Antonio Sanabria,Pass
427357,12,SavedShot,0.885,0.5429999923706055,0.05117681622505188,Antonio Sanabria,h,2217,OpenPlay,2021,Head,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Marko Pjaca,Cross
427358,17,BlockedShot,0.7090000152587891,0.5870000076293945,0.012174107134342194,Ola Aina,h,725,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Rolando Mandragora,LayOff
427361,24,BlockedShot,0.730999984741211,0.48700000762939455,0.014694646000862122,Marko Pjaca,h,1577,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,,TakeOn
427362,25,MissedShots,0.7469999694824219,0.62,0.017898475751280785,Rolando Mandragora,h,3821,OpenPlay,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,,None
427364,32,BlockedShot,0.7119999694824218,0.49700000762939456,0.013525518588721752,Karol Linetty,h,1226,OpenPlay,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Antonio Sanabria,BallTouch
427365,32,SavedShot,0.6780000305175782,0.4209999847412109,0.01170208491384983,Sasa Lukic,h,1537,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,,Rebound
427366,33,SavedShot,0.8880000305175781,0.36,0.07517506927251816,Antonio Sanabria,h,2217,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Karol Linetty,Pass
427367,39,BlockedShot,0.9009999847412109,0.47,0.021400028839707375,Bremer,h,6960,FromCorner,2021,Head,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Rolando Mandragora,Aerial
427368,42,SavedShot,0.8909999847412109,0.7390000152587891,0.03707589581608772,Ola Aina,h,725,OpenPlay,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Marko Pjaca,Pass
427369,43,BlockedShot,0.88,0.575999984741211,0.09126614779233932,Karol Linetty,h,1226,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Marko Pjaca,Pass
427370,43,MissedShots,0.7469999694824219,0.5790000152587891,0.021053092554211617,Rolando Mandragora,h,3821,OpenPlay,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,,Rebound
427371,48,BlockedShot,0.7869999694824219,0.5429999923706055,0.10304951667785645,Antonio Sanabria,h,2217,DirectFreekick,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,,Standard
427372,49,SavedShot,0.905,0.5270000076293946,0.10109756141901016,Antonio Sanabria,h,2217,OpenPlay,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Ola Aina,Chipped
427373,54,BlockedShot,0.9669999694824218,0.615999984741211,0.048536647111177444,Antonio Sanabria,h,2217,FromCorner,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Rolando Mandragora,Cross
427374,55,MissedShots,0.8159999847412109,0.615,0.035954322665929794,Rolando Mandragora,h,3821,OpenPlay,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Karol Linetty,Pass
427375,61,SavedShot,0.740999984741211,0.35700000762939454,0.014794404618442059,Koffi Djidji,h,3550,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,,BallRecovery
427376,67,BlockedShot,0.98,0.2979999923706055,0.049659695476293564,Wilfried Stephane Singo,h,7472,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Karol Linetty,Pass
427379,78,Goal,0.7919999694824219,0.69,0.02372067980468273,Andrea Belotti,h,1186,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Karol Linetty,Pass
427380,81,MissedShots,0.894000015258789,0.590999984741211,0.0416063629090786,Wilfried Stephane Singo,h,7472,SetPiece,2021,Head,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Simone Verdi,Cross
427381,87,MissedShots,0.749000015258789,0.4909999847412109,0.022013802081346512,Simone Verdi,h,1445,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Tomás Rincón,BallRecovery
427355,5,Goal,0.8240000152587891,0.3340000152587891,0.038726579397916794,Luis Muriel,a,1229,OpenPlay,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Josip Ilicic,Chipped
427359,21,BlockedShot,0.9490000152587891,0.47,0.06666354089975357,Robin Gosens,a,6155,OpenPlay,2021,Head,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Josip Ilicic,BallTouch
427360,21,BlockedShot,0.924000015258789,0.3870000076293945,0.10625000298023224,Luis Muriel,a,1229,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,,None
427363,30,MissedShots,0.8440000152587891,0.5409999847412109,0.09832007437944412,Ruslan Malinovskiy,a,7947,OpenPlay,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Robin Gosens,Pass
427377,69,BlockedShot,0.779000015258789,0.7130000305175781,0.0307929590344429,Robin Gosens,a,6155,OpenPlay,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,,TakeOn
427378,70,BlockedShot,0.845,0.6370000076293946,0.06687474250793457,Ruslan Malinovskiy,a,7947,FromCorner,2021,LeftFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Aleksey Miranchuk,TakeOn
427382,92,Goal,0.9359999847412109,0.5109999847412109,0.6057978868484497,Roberto Piccoli,a,7375,OpenPlay,2021,RightFoot,16758,Torino,Atalanta,1,2,2021-08-21 18:45:00,Mario Pasalic,Pass
427383,3,Goal,0.9169999694824219,0.7040000152587891,0.05446791276335716,Filippo Bandinelli,h,9850,OpenPlay,2021,LeftFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Nedim Bajrami,Pass
427386,12,MissedShots,0.860999984741211,0.5509999847412109,0.3099666237831116,Leonardo Mancuso,h,9852,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Petar Stojanovic,Throughball
427387,21,SavedShot,0.8619999694824219,0.62,0.04973454028367996,Leonardo Mancuso,h,9852,FromCorner,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,,None
427388,23,ShotOnPost,0.8090000152587891,0.565,0.04467473924160004,Filippo Bandinelli,h,9850,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Leonardo Mancuso,Pass
427392,46,BlockedShot,0.840999984741211,0.6659999847412109,0.05144752189517021,Filippo Bandinelli,h,9850,OpenPlay,2021,LeftFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Nedim Bajrami,Pass
427393,49,MissedShots,0.9180000305175782,0.5659999847412109,0.06668873131275177,Simone Romagnoli,h,1971,FromCorner,2021,Head,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Nedim Bajrami,Cross
427394,50,MissedShots,0.845,0.6780000305175782,0.048966921865940094,Riccardo Marchizza,h,1601,OpenPlay,2021,LeftFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Nedim Bajrami,Pass
427395,54,SavedShot,0.8580000305175781,0.5879999923706055,0.04916230961680412,Filippo Bandinelli,h,9850,OpenPlay,2021,LeftFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Leonardo Mancuso,Chipped
427396,54,BlockedShot,0.855,0.5070000076293946,0.06093555688858032,Nedim Bajrami,h,9851,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,,Rebound
427397,58,MissedShots,0.93,0.649000015258789,0.09252993017435074,Patrick Cutrone,h,4918,OpenPlay,2021,LeftFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Riccardo Marchizza,Pass
427398,60,BlockedShot,0.7480000305175781,0.4759999847412109,0.03367852792143822,Nedim Bajrami,h,9851,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,,None
427402,83,BlockedShot,0.924000015258789,0.41900001525878905,0.12483573704957962,Giovanni Crociata,h,6169,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Riccardo Fiamozzi,Pass
427403,84,BlockedShot,0.749000015258789,0.4,0.018441447988152504,Szymon Zurkowski,h,7910,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Samuele Ricci,Pass
427404,90,BlockedShot,0.8569999694824219,0.610999984741211,0.048431992530822754,Liam Henderson,h,7925,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,,None
427405,92,ShotOnPost,0.8859999847412109,0.8090000152587891,0.020372023805975914,Nedim Bajrami,h,9851,FromCorner,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Liam Henderson,Pass
427406,92,MissedShots,0.8580000305175781,0.555,0.06301774084568024,Riccardo Marchizza,h,1601,FromCorner,2021,LeftFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,,None
427384,5,Goal,0.9740000152587891,0.44599998474121094,0.47741493582725525,Sergej Milinkovic-Savic,a,1543,FromCorner,2021,Head,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Felipe Anderson,Aerial
427385,11,BlockedShot,0.8580000305175781,0.7240000152587891,0.03308701515197754,Felipe Anderson,a,1208,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Sergej Milinkovic-Savic,Pass
427389,27,MissedShots,0.925,0.6630000305175782,0.032642513513565063,Ciro Immobile,a,1209,SetPiece,2021,LeftFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Manuel Lazzari,Cross
427390,30,Goal,0.8909999847412109,0.3509999847412109,0.12200998514890671,Manuel Lazzari,a,6180,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Sergej Milinkovic-Savic,Throughball
427391,40,Goal,0.885,0.5,0.7612988352775574,Ciro Immobile,a,1209,Penalty,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,,Standard
427399,62,MissedShots,0.8569999694824219,0.5520000076293945,0.12043062597513199,Sergej Milinkovic-Savic,a,1543,OpenPlay,2021,LeftFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Ciro Immobile,Pass
427400,73,MissedShots,0.9630000305175781,0.345,0.1357075423002243,André Anderson,a,7941,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Ciro Immobile,Throughball
427401,77,SavedShot,0.860999984741211,0.645,0.09893260896205902,Elseid Hysaj,a,1375,OpenPlay,2021,RightFoot,16759,Empoli,Lazio,1,3,2021-08-21 18:45:00,Francesco Acerbi,Chipped
427813,10,SavedShot,0.8830000305175781,0.3029999923706055,0.044920485466718674,Marko Arnautovic,h,865,OpenPlay,2021,RightFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,Roberto Soriano,Pass
427814,17,MissedShots,0.91,0.235,0.02150137908756733,Riccardo Orsolini,h,6160,FromCorner,2021,LeftFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,,None
427817,24,BlockedShot,0.7930000305175782,0.4520000076293945,0.042449284344911575,Nicolás Domínguez,h,8252,OpenPlay,2021,RightFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,,BallRecovery
427818,24,BlockedShot,0.7119999694824218,0.7130000305175781,0.009183861315250397,Aaron Hickey,h,8942,OpenPlay,2021,LeftFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,,Rebound
427820,31,SavedShot,0.8269999694824218,0.74,0.02629181370139122,Aaron Hickey,h,8942,OpenPlay,2021,RightFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,Musa Barrow,Pass
427822,33,BlockedShot,0.8009999847412109,0.445,0.04531751945614815,Marko Arnautovic,h,865,OpenPlay,2021,LeftFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,Roberto Soriano,Pass
427823,35,BlockedShot,0.8219999694824218,0.455,0.17321087419986725,Riccardo Orsolini,h,6160,DirectFreekick,2021,LeftFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,,Standard
427824,35,BlockedShot,0.8219999694824218,0.52,0.04395127668976784,Riccardo Orsolini,h,6160,SetPiece,2021,LeftFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,,Rebound
427825,36,MissedShots,0.94,0.5409999847412109,0.0628586858510971,Nicolás Domínguez,h,8252,FromCorner,2021,Head,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,Marko Arnautovic,Aerial
427827,42,MissedShots,0.909000015258789,0.3139999961853027,0.059903115034103394,Marko Arnautovic,h,865,OpenPlay,2021,RightFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,Roberto Soriano,Pass
427830,53,SavedShot,0.9,0.6890000152587891,0.04373868554830551,Nicolás Domínguez,h,8252,OpenPlay,2021,LeftFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,Riccardo Orsolini,Chipped
427831,57,BlockedShot,0.77,0.4929999923706055,0.08400873839855194,Nicola Sansone,h,1826,DirectFreekick,2021,RightFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,,Standard
427832,58,Goal,0.950999984741211,0.4329999923706055,0.3187071979045868,Lorenzo De Silvestri,h,1193,FromCorner,2021,Head,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,Nicola Sansone,Cross
427833,61,SavedShot,0.8830000305175781,0.544000015258789,0.12917299568653107,Marko Arnautovic,h,865,OpenPlay,2021,LeftFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,Emanuel Vignato,Throughball
427834,67,BlockedShot,0.8430000305175781,0.575,0.06615195423364639,Nicolás Domínguez,h,8252,OpenPlay,2021,RightFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,Lorenzo De Silvestri,Chipped
427835,67,BlockedShot,0.794000015258789,0.624000015258789,0.02400577813386917,Jerdy Schouten,h,7933,OpenPlay,2021,LeftFoot,16760,Bologna,Salernitana,3,2,2021-08-22 16:30:00,,Rebound
