id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
425095,7,MissedShots,0.9640000152587891,0.654000015258789,0.31653299927711487,Myron Boadu,h,9612,OpenPlay,2021,LeftFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,,BallRecovery
425098,13,Goal,0.925,0.43099998474121093,0.43281859159469604,Gelson Martins,h,7012,OpenPlay,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Caio Henrique,Throughball
425100,24,BlockedShot,0.785,0.38799999237060545,0.042400579899549484,Kevin Volland,h,83,OpenPlay,2021,LeftFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,,None
425101,24,MissedShots,0.7609999847412109,0.525,0.027015406638383865,Jean Lucas,h,7687,OpenPlay,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,,Rebound
425102,30,MissedShots,0.9359999847412109,0.415,0.025248484686017036,Kevin Volland,h,83,FromCorner,2021,Head,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Jean Lucas,Aerial
425104,42,MissedShots,0.750999984741211,0.5109999847412109,0.022259188815951347,Aurelien Tchouameni,h,6560,OpenPlay,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Caio Henrique,Pass
425105,47,MissedShots,0.8019999694824219,0.45799999237060546,0.1312926560640335,Jean Lucas,h,7687,DirectFreekick,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,,Standard
425106,55,MissedShots,0.975999984741211,0.3240000152587891,0.009253035299479961,Benoit Badiashile Mukinayi,h,7240,FromCorner,2021,Head,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Jean Lucas,Cross
425107,66,MissedShots,0.749000015258789,0.6580000305175782,0.05144598335027695,Wissam Ben Yedder,h,3210,DirectFreekick,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,,Standard
425108,88,SavedShot,0.914000015258789,0.40700000762939453,0.08626583218574524,Aurelien Tchouameni,h,6560,FromCorner,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,,None
425109,88,BlockedShot,0.909000015258789,0.4,0.3652908205986023,Aurelien Tchouameni,h,6560,FromCorner,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Djibril Sidibe,Pass
425110,88,BlockedShot,0.86,0.4909999847412109,0.05851941555738449,Benoit Badiashile Mukinayi,h,7240,FromCorner,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,,End
425111,88,BlockedShot,0.9319999694824219,0.45,0.05179380625486374,Aurelien Tchouameni,h,6560,FromCorner,2021,Head,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Aleksandr Golovin,Aerial
425112,88,MissedShots,0.9180000305175782,0.5609999847412109,0.10128377377986908,Axel Disasi,h,6885,FromCorner,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,,None
425113,89,MissedShots,0.9319999694824219,0.48,0.05420408025383949,Sofiane Diop,h,6846,FromCorner,2021,Head,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Aurelien Tchouameni,Rebound
425096,9,BlockedShot,0.779000015258789,0.6329999923706054,0.021894335746765137,Ludovic Blas,a,3475,SetPiece,2021,LeftFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Jean-Charles Castelletto,Pass
425097,10,MissedShots,0.91,0.4470000076293945,0.06462885439395905,Andrei Girotto,a,6112,SetPiece,2021,Head,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Ludovic Blas,Chipped
425099,23,MissedShots,0.89,0.43900001525878907,0.03632471337914467,Andrei Girotto,a,6112,FromCorner,2021,Head,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Moses Simon,Cross
425103,41,Goal,0.925,0.5259999847412109,0.1086917594075203,Jean-Charles Castelletto,a,7730,FromCorner,2021,Head,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,Moses Simon,Cross
425114,90,MissedShots,0.5679999923706055,0.49599998474121093,0.008175134658813477,Renaud Emond,a,8249,OpenPlay,2021,RightFoot,17822,Monaco,Nantes,1,1,2021-08-06 19:00:00,,BallRecovery
425176,8,MissedShots,0.8619999694824219,0.5420000076293945,0.040521036833524704,Marcelo,h,93,SetPiece,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Thiago Mendes,Chipped
425178,12,MissedShots,0.8680000305175781,0.5840000152587891,0.09782612323760986,Houssem Aouar,h,5733,OpenPlay,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Léo Dubois,Pass
425180,20,MissedShots,0.7809999847412109,0.34200000762939453,0.02195996604859829,Malo Gusto,h,9017,OpenPlay,2021,LeftFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Karl Toko Ekambi,Pass
425181,30,MissedShots,0.865999984741211,0.629000015258789,0.06150292232632637,Moussa Dembele,h,7142,OpenPlay,2021,LeftFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,,None
425183,40,BlockedShot,0.8769999694824219,0.28200000762939453,0.03961329907178879,Malo Gusto,h,9017,OpenPlay,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Karl Toko Ekambi,Pass
425185,44,BlockedShot,0.7709999847412109,0.5379999923706055,0.027625320479273796,Houssem Aouar,h,5733,OpenPlay,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,,None
425187,46,SavedShot,0.8690000152587891,0.6170000076293946,0.07073415070772171,Maxence Caqueret,h,7328,OpenPlay,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Mathis Cherki,Pass
425188,48,MissedShots,0.870999984741211,0.509000015258789,0.027092760428786278,Marcelo,h,93,FromCorner,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Mathis Cherki,Cross
425189,48,BlockedShot,0.745999984741211,0.66,0.0180179625749588,Léo Dubois,h,3412,FromCorner,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Thiago Mendes,Pass
425194,61,Goal,0.8719999694824219,0.405,0.06367157399654388,Islam Slimani,h,1682,OpenPlay,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Karl Toko Ekambi,HeadPass
425196,65,BlockedShot,0.88,0.7290000152587891,0.026034116744995117,Houssem Aouar,h,5733,SetPiece,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Léo Dubois,Pass
425197,68,MissedShots,0.95,0.5459999847412109,0.07218806445598602,Karl Toko Ekambi,h,5657,FromCorner,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Maxence Caqueret,Aerial
425198,70,MissedShots,0.9330000305175781,0.524000015258789,0.3865390717983246,Moussa Dembele,h,7142,OpenPlay,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Houssem Aouar,Chipped
425199,74,MissedShots,0.905,0.4779999923706055,0.10922348499298096,Islam Slimani,h,1682,OpenPlay,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Karl Toko Ekambi,Cross
425200,77,SavedShot,0.8919999694824219,0.3160000038146973,0.053432565182447433,Karl Toko Ekambi,h,5657,OpenPlay,2021,LeftFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,,None
425201,78,MissedShots,0.755,0.425,0.0174708291888237,Malo Gusto,h,9017,FromCorner,2021,LeftFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,,None
425205,90,SavedShot,0.865999984741211,0.6120000076293945,0.04175781458616257,Houssem Aouar,h,5733,OpenPlay,2021,LeftFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Karl Toko Ekambi,Cross
425177,10,SavedShot,0.889000015258789,0.6859999847412109,0.025154070928692818,Irvin Cardona,a,5724,OpenPlay,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Franck Honorat,Cross
425179,13,BlockedShot,0.83,0.56,0.04837863892316818,Romain Faivre,a,6420,OpenPlay,2021,LeftFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Steve Mounie,HeadPass
425182,32,MissedShots,0.6559999847412109,0.715999984741211,0.009723645634949207,Lilian Brassier,a,8677,OpenPlay,2021,LeftFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Brendan Chardonnet,Pass
425184,42,Goal,0.7730000305175782,0.6090000152587891,0.05609535425901413,Irvin Cardona,a,5724,OpenPlay,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,,BallRecovery
425186,45,SavedShot,0.9119999694824219,0.6680000305175782,0.016165804117918015,Steve Mounie,a,3800,SetPiece,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Romain Faivre,Cross
425190,51,MissedShots,0.9059999847412109,0.29200000762939454,0.06785691529512405,Franck Honorat,a,3314,OpenPlay,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Steve Mounie,HeadPass
425191,55,BlockedShot,0.89,0.44099998474121094,0.4067017436027527,Romain Faivre,a,6420,OpenPlay,2021,RightFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Franck Honorat,Pass
425192,56,MissedShots,0.9059999847412109,0.445,0.019868019968271255,Brendan Chardonnet,a,7736,FromCorner,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Romain Faivre,Aerial
425193,56,SavedShot,0.915,0.4779999923706055,0.0984010323882103,Brendan Chardonnet,a,7736,FromCorner,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Steve Mounie,Cross
425195,64,SavedShot,0.7709999847412109,0.37599998474121094,0.02438003569841385,Romain Faivre,a,6420,OpenPlay,2021,LeftFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,,BallRecovery
425202,80,SavedShot,0.9490000152587891,0.5640000152587891,0.14764976501464844,Steve Mounie,a,3800,OpenPlay,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,Julien Faussurier,Aerial
425203,81,MissedShots,0.9380000305175781,0.48200000762939454,0.07797268778085709,Steve Mounie,a,3800,FromCorner,2021,Head,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,,Aerial
425204,87,SavedShot,0.769000015258789,0.3920000076293945,0.021309101954102516,Steve Mounie,a,3800,OpenPlay,2021,LeftFoot,17823,Lyon,Brest,1,1,2021-08-07 15:00:00,,None
425233,8,Goal,0.924000015258789,0.5509999847412109,0.03955267742276192,Oualid El Hajjam,h,5958,FromCorner,2021,Head,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Dylan Chambost,Aerial
425238,27,SavedShot,0.8540000152587891,0.685,0.04547944292426109,Renaud Ripart,h,6864,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Youssouf Kone,Pass
425239,29,MissedShots,0.695,0.26399999618530273,0.013014120049774647,Dylan Chambost,h,9620,OpenPlay,2021,LeftFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Rominigue Kouame,Pass
425240,34,SavedShot,0.8130000305175781,0.57,0.04440053179860115,Renaud Ripart,h,6864,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Yoann Touzghar,BallTouch
425242,36,SavedShot,0.730999984741211,0.3129999923706055,0.015328941866755486,Florian Tardieu,h,9621,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Dylan Chambost,Pass
425245,48,BlockedShot,0.8730000305175781,0.5609999847412109,0.07243155688047409,Dylan Chambost,h,9620,OpenPlay,2021,LeftFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,,BallTouch
425246,49,MissedShots,0.7730000305175782,0.6569999694824219,0.02371557615697384,Youssouf Kone,h,3367,FromCorner,2021,LeftFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Florian Tardieu,Pass
425248,65,MissedShots,0.904000015258789,0.5370000076293945,0.09027351438999176,Mama Baldé,h,7747,OpenPlay,2021,LeftFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Florian Tardieu,Chipped
425253,83,BlockedShot,0.86,0.5820000076293945,0.0809088796377182,Mama Baldé,h,7747,SetPiece,2021,LeftFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Oualid El Hajjam,Pass
425254,84,MissedShots,0.785,0.40099998474121096,0.030829623341560364,Issa Kabore,h,9619,FromCorner,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,,TakeOn
425255,88,BlockedShot,0.909000015258789,0.5579999923706055,0.06354109942913055,Mykola Kukharevych,h,9622,FromCorner,2021,Head,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Florian Tardieu,Cross
425256,90,SavedShot,0.710999984741211,0.6819999694824219,0.012284614145755768,Florian Tardieu,h,9621,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,,BallRecovery
425257,90,SavedShot,0.965,0.6869999694824219,0.010175262577831745,Renaud Ripart,h,6864,FromCorner,2021,Head,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Florian Tardieu,Cross
425258,90,BlockedShot,0.779000015258789,0.6990000152587891,0.01888306625187397,Youssouf Kone,h,3367,FromCorner,2021,LeftFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Mama Baldé,Pass
425259,91,SavedShot,0.8919999694824219,0.4620000076293945,0.057354241609573364,Tanguy Zoukrou,h,9623,SetPiece,2021,Head,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Florian Tardieu,Chipped
425234,13,MissedShots,0.86,0.6630000305175782,0.04538162052631378,Ander Herrera,a,552,OpenPlay,2021,LeftFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,,None
425235,18,Goal,0.960999984741211,0.3120000076293945,0.04805395007133484,Achraf Hakimi,a,5197,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Ander Herrera,Chipped
425236,20,Goal,0.9019999694824219,0.47200000762939454,0.44763240218162537,Mauro Icardi,a,1513,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Kylian Mbappe-Lottin,Pass
425237,23,BlockedShot,0.799000015258789,0.73,0.03210514783859253,Kylian Mbappe-Lottin,a,3423,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Ander Herrera,Chipped
425241,34,MissedShots,0.960999984741211,0.35200000762939454,0.07081103324890137,Julian Draxler,a,152,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Kylian Mbappe-Lottin,Chipped
425243,39,BlockedShot,0.9009999847412109,0.4159999847412109,0.12696731090545654,Georginio Wijnaldum,a,771,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Achraf Hakimi,Pass
425244,41,BlockedShot,0.8669999694824219,0.5479999923706055,0.08284896612167358,Georginio Wijnaldum,a,771,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Mauro Icardi,HeadPass
425247,52,MissedShots,0.9790000152587891,0.42900001525878906,0.43157169222831726,Mauro Icardi,a,1513,OpenPlay,2021,Head,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Kylian Mbappe-Lottin,Cross
425249,70,MissedShots,0.8819999694824219,0.5459999847412109,0.07266753911972046,Julian Draxler,a,152,OpenPlay,2021,Head,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Achraf Hakimi,Cross
425250,71,MissedShots,0.7930000305175782,0.47900001525878905,0.055662285536527634,Julian Draxler,a,152,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Kylian Mbappe-Lottin,Pass
425251,77,BlockedShot,0.785,0.575,0.04547399282455444,Eric Junior Dina Ebimbe,a,7562,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,Ander Herrera,Pass
425252,80,MissedShots,0.740999984741211,0.54,0.02732919342815876,Kylian Mbappe-Lottin,a,3423,OpenPlay,2021,RightFoot,17824,Troyes,Paris Saint Germain,1,2,2021-08-07 19:00:00,,BallRecovery
425260,5,BlockedShot,0.8730000305175781,0.6659999847412109,0.05052176117897034,Birger Meling,h,8656,OpenPlay,2021,LeftFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Kamaldeen Sulemana,Pass
425262,13,Goal,0.8690000152587891,0.6580000305175782,0.077596016228199,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Flavien Tait,Pass
425263,16,BlockedShot,0.8090000152587891,0.5770000076293945,0.06319130957126617,Martin Terrier,h,5611,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,,BallRecovery
425266,27,MissedShots,0.789000015258789,0.32599998474121095,0.021190833300352097,Hamari Traore,h,3239,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,,None
425267,31,BlockedShot,0.865,0.674000015258789,0.04339860752224922,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Birger Meling,Pass
425268,44,BlockedShot,0.81,0.4909999847412109,0.06143173202872276,Flavien Tait,h,5655,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Hamari Traore,Pass
425269,44,BlockedShot,0.89,0.3029999923706055,0.0517108216881752,Kamaldeen Sulemana,h,9630,OpenPlay,2021,LeftFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Eduardo Camavinga,Pass
425271,57,MissedShots,0.9619999694824218,0.34700000762939454,0.060181085020303726,Martin Terrier,h,5611,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Hamari Traore,Chipped
425276,76,SavedShot,0.750999984741211,0.575,0.020943395793437958,Flavien Tait,h,5655,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Jéremy Doku,Pass
425278,88,MissedShots,0.8090000152587891,0.5279999923706055,0.148257315158844,Romain Del Castillo,h,3721,DirectFreekick,2021,LeftFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,,Standard
425261,7,MissedShots,0.7909999847412109,0.415,0.03449920937418938,Simon Banza,a,8669,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,,None
425264,17,MissedShots,0.9290000152587891,0.27700000762939453,0.031953390687704086,Seko Fofana,a,1144,FromCorner,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,,None
425265,18,Goal,0.8980000305175782,0.5279999923706055,0.4477652907371521,Seko Fofana,a,1144,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Simon Banza,Pass
425270,51,MissedShots,0.9669999694824218,0.605999984741211,0.015218112617731094,Ignatius Ganago,a,6238,FromCorner,2021,Head,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Jonathan Clauss,Aerial
425272,58,SavedShot,0.9440000152587891,0.4620000076293945,0.47648611664772034,Simon Banza,a,8669,OpenPlay,2021,LeftFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Gaël Kakuta,Cross
425273,64,MissedShots,0.7190000152587891,0.544000015258789,0.01410993468016386,Ismael Boura,a,8667,FromCorner,2021,LeftFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,,None
425274,66,BlockedShot,0.7269999694824218,0.6680000305175782,0.019314071163535118,Gaël Kakuta,a,2549,OpenPlay,2021,LeftFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Florian Sotoca,Pass
425275,72,SavedShot,0.8109999847412109,0.34900001525878904,0.034019432961940765,Gaël Kakuta,a,2549,OpenPlay,2021,LeftFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Florian Sotoca,Pass
425277,85,SavedShot,0.7019999694824218,0.49,0.01598302274942398,Cheick Oumar Doucoure,a,8666,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Seko Fofana,Pass
425279,92,SavedShot,0.9519999694824218,0.4540000152587891,0.42539501190185547,Florian Sotoca,a,3348,SetPiece,2021,Head,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Jonathan Clauss,Chipped
425280,92,SavedShot,0.9740000152587891,0.5029999923706054,0.6216224431991577,Kevin Danso,a,5261,SetPiece,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,,Foul
425343,1,SavedShot,0.919000015258789,0.534000015258789,0.11970919370651245,Adil Aouchiche,h,7980,OpenPlay,2021,LeftFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Denis Bouanga,Cross
425345,7,MissedShots,0.7240000152587891,0.625999984741211,0.01657431572675705,Denis Bouanga,h,3781,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Mahdi Camara,Pass
425346,9,MissedShots,0.725999984741211,0.22200000762939454,0.010171833448112011,Mahdi Camara,h,6452,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Adil Aouchiche,Pass
425347,14,MissedShots,0.8869999694824219,0.41200000762939454,0.016525594517588615,Wahbi Khazri,h,734,OpenPlay,2021,Head,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Yvann Maçon,Aerial
425348,15,SavedShot,0.7719999694824219,0.36400001525878906,0.019642887637019157,Mahdi Camara,h,6452,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Denis Bouanga,Pass
425349,20,BlockedShot,0.9359999847412109,0.30700000762939456,0.008061019703745842,Denis Bouanga,h,3781,OpenPlay,2021,Head,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Timothée Kolodziejczak,Cross
425353,37,MissedShots,0.8180000305175781,0.69,0.0073509542271494865,Denis Bouanga,h,3781,OpenPlay,2021,Head,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Etienne Green,Aerial
425355,40,MissedShots,0.955999984741211,0.4570000076293945,0.12510263919830322,Denis Bouanga,h,3781,OpenPlay,2021,Head,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Timothée Kolodziejczak,Aerial
425358,50,BlockedShot,0.75,0.43,0.02300429157912731,Romain Hamouma,h,3561,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Wahbi Khazri,Pass
425359,50,MissedShots,0.8680000305175781,0.525,0.07883038371801376,Romain Hamouma,h,3561,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,,None
425361,56,BlockedShot,0.799000015258789,0.639000015258789,0.03512713685631752,Adil Aouchiche,h,7980,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Wahbi Khazri,TakeOn
425363,63,MissedShots,0.7669999694824219,0.620999984741211,0.021757738664746284,Denis Bouanga,h,3781,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Timothée Kolodziejczak,Pass
425364,69,Goal,0.885,0.5,0.7600951194763184,Wahbi Khazri,h,734,Penalty,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,,Standard
425365,70,MissedShots,0.8590000152587891,0.735,0.04731535166501999,Denis Bouanga,h,3781,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Zaydou Youssef,Pass
425366,73,BlockedShot,0.9569999694824218,0.33099998474121095,0.011676711961627007,Denis Bouanga,h,3781,FromCorner,2021,Head,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Arnaud Nordin,Cross
425367,73,ShotOnPost,0.9359999847412109,0.5109999847412109,0.4351969063282013,Mickael Nade,h,5753,FromCorner,2021,Head,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Wahbi Khazri,Cross
425368,74,MissedShots,0.92,0.42200000762939455,0.04416142404079437,Harold Moukoudi,h,7750,OpenPlay,2021,Head,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Yvann Maçon,Aerial
425369,75,MissedShots,0.775,0.57,0.029934806749224663,Wahbi Khazri,h,734,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Arnaud Nordin,Pass
425370,77,BlockedShot,0.7069999694824218,0.539000015258789,0.019830772653222084,Denis Bouanga,h,3781,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Mahdi Camara,Pass
425374,89,BlockedShot,0.8130000305175781,0.7,0.027897575870156288,Romain Hamouma,h,3561,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,,Dispossessed
425344,5,ShotOnPost,0.8230000305175781,0.5359999847412109,0.05623003840446472,Laurent Abergel,a,4882,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,,None
425350,24,MissedShots,0.9590000152587891,0.6840000152587891,0.05042087659239769,Vincent Le Goff,a,3464,OpenPlay,2021,LeftFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Laurent Abergel,Chipped
425351,29,MissedShots,0.7369999694824219,0.3770000076293945,0.015946080908179283,Enzo Le Fée,a,8651,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,,BallRecovery
425352,30,MissedShots,0.8419999694824218,0.5459999847412109,0.08340678364038467,Armand Lauriente,a,6697,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Vincent Le Goff,Pass
425354,38,MissedShots,0.9690000152587891,0.40099998474121096,0.326099157333374,Houboulang Mendes,a,8649,FromCorner,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Fabien Lemoine,HeadPass
425356,42,BlockedShot,0.8530000305175781,0.6530000305175782,0.055155739188194275,Terem Igobor Moffi,a,8997,OpenPlay,2021,LeftFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Armand Lauriente,Pass
425357,48,SavedShot,0.7809999847412109,0.34599998474121096,0.025358522310853004,Igor Silva,a,9661,OpenPlay,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Fabien Lemoine,Pass
425360,51,Goal,0.889000015258789,0.639000015258789,0.06429325044155121,Vincent Le Goff,a,3464,OpenPlay,2021,LeftFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,,None
425362,60,MissedShots,0.84,0.745999984741211,0.02329189144074917,Armand Lauriente,a,6697,SetPiece,2021,RightFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Julien Laporte,Pass
425371,83,BlockedShot,0.88,0.7019999694824218,0.048543307930231094,Terem Igobor Moffi,a,8997,OpenPlay,2021,LeftFoot,17826,Saint-Etienne,Lorient,1,1,2021-08-08 13:00:00,Pierre-Yves Hamel,Pass
